aggregation_level,contributor_type,condition,prompt_id,model_id,family,n_contributors,outcome,estimate
model,prompts,Former skeptics,NA,gemini-3.1-pro-preview,Google,2,newsletter_signup,0.01
model,prompts,Former skeptics,NA,gemini-3.1-pro-preview,Google,2,policy_general,1.7999999999999998
model,prompts,Former skeptics,NA,gemini-3.1-pro-preview,Google,2,policy_role_mean,1.5
model,prompts,Former skeptics,NA,gemini-3.1-pro-preview,Google,2,policy_specific_mean,1.4500000000000002
model,prompts,Former skeptics,NA,gemini-3.1-pro-preview,Google,2,trust_multidimensional,2.05
model,prompts,Former skeptics,NA,gemini-3.1-pro-preview,Google,2,trust_post,2.1500000000000004
model,prompts,Former skeptics,NA,gpt-4o-mini,OpenAI,2,behavior_mean,5
model,prompts,Former skeptics,NA,gpt-4o-mini,OpenAI,2,belief_post,10
model,prompts,Former skeptics,NA,gpt-4o-mini,OpenAI,2,concern_mean,8
model,prompts,Former skeptics,NA,gpt-4o-mini,OpenAI,2,distrust_post,-5
model,prompts,Former skeptics,NA,gpt-4o-mini,OpenAI,2,donation_ams,1
model,prompts,Former skeptics,NA,gpt-4o-mini,OpenAI,2,funding_perceptions,5
model,prompts,Former skeptics,NA,gpt-4o-mini,OpenAI,2,inst_trust_mean,7
model,prompts,Former skeptics,NA,gpt-4o-mini,OpenAI,2,newsletter_signup,0.05
model,prompts,Former skeptics,NA,gpt-4o-mini,OpenAI,2,policy_general,8
model,prompts,Former skeptics,NA,gpt-4o-mini,OpenAI,2,policy_role_mean,8
model,prompts,Former skeptics,NA,gpt-4o-mini,OpenAI,2,policy_specific_mean,6.5
model,prompts,Former skeptics,NA,gpt-4o-mini,OpenAI,2,trust_multidimensional,9
model,prompts,Former skeptics,NA,gpt-4o-mini,OpenAI,2,trust_post,8.5
model,prompts,Former skeptics,NA,gpt-5-mini,OpenAI,2,behavior_mean,0.85
model,prompts,Former skeptics,NA,gpt-5-mini,OpenAI,2,belief_post,1.35
model,prompts,Former skeptics,NA,gpt-5-mini,OpenAI,2,concern_mean,1.1
model,prompts,Former skeptics,NA,gpt-5-mini,OpenAI,2,distrust_post,-1.5
model,prompts,Former skeptics,NA,gpt-5-mini,OpenAI,2,donation_ams,0.19
model,prompts,Former skeptics,NA,gpt-5-mini,OpenAI,2,funding_perceptions,1
model,prompts,Former skeptics,NA,gpt-5-mini,OpenAI,2,inst_trust_mean,1.15
model,prompts,Former skeptics,NA,gpt-5-mini,OpenAI,2,newsletter_signup,0.01
model,prompts,Former skeptics,NA,gpt-5-mini,OpenAI,2,policy_general,1.35
model,prompts,Former skeptics,NA,gpt-5-mini,OpenAI,2,policy_role_mean,1.25
model,prompts,Former skeptics,NA,gpt-5-mini,OpenAI,2,policy_specific_mean,1.05
model,prompts,Former skeptics,NA,gpt-5-mini,OpenAI,2,trust_multidimensional,1.9
model,prompts,Former skeptics,NA,gpt-5-mini,OpenAI,2,trust_post,1.75
model,prompts,Funding,NA,claude-haiku-4-5,Anthropic,2,behavior_mean,2.85
model,prompts,Funding,NA,claude-haiku-4-5,Anthropic,2,belief_post,1.9500000000000002
model,prompts,Funding,NA,claude-haiku-4-5,Anthropic,2,concern_mean,1.5
model,prompts,Funding,NA,claude-haiku-4-5,Anthropic,2,distrust_post,-3.85
model,prompts,Funding,NA,claude-haiku-4-5,Anthropic,2,donation_ams,0.35
model,prompts,Funding,NA,claude-haiku-4-5,Anthropic,2,funding_perceptions,6.1499999999999995
model,prompts,Funding,NA,claude-haiku-4-5,Anthropic,2,inst_trust_mean,4.449999999999999
model,prompts,Funding,NA,claude-haiku-4-5,Anthropic,2,newsletter_signup,0.018
model,prompts,Funding,NA,claude-haiku-4-5,Anthropic,2,policy_general,3.2
model,prompts,Funding,NA,claude-haiku-4-5,Anthropic,2,policy_role_mean,3.3
model,prompts,Funding,NA,claude-haiku-4-5,Anthropic,2,policy_specific_mean,2.9
model,prompts,Funding,NA,claude-haiku-4-5,Anthropic,2,trust_multidimensional,5.5
model,prompts,Funding,NA,claude-haiku-4-5,Anthropic,2,trust_post,4.7
model,prompts,Funding,NA,claude-opus-4-6,Anthropic,2,behavior_mean,1
model,prompts,Funding,NA,claude-opus-4-6,Anthropic,2,belief_post,1.35
model,prompts,Funding,NA,claude-opus-4-6,Anthropic,2,concern_mean,1.1
model,prompts,Funding,NA,claude-opus-4-6,Anthropic,2,distrust_post,-2.45
model,prompts,Funding,NA,claude-opus-4-6,Anthropic,2,donation_ams,0.15
model,prompts,Funding,NA,claude-opus-4-6,Anthropic,2,funding_perceptions,3
model,prompts,Funding,NA,claude-opus-4-6,Anthropic,2,inst_trust_mean,0.85
model,prompts,Funding,NA,claude-opus-4-6,Anthropic,2,newsletter_signup,0.01
model,prompts,Funding,NA,claude-opus-4-6,Anthropic,2,policy_general,1.05
model,prompts,Funding,NA,claude-opus-4-6,Anthropic,2,policy_role_mean,0.8
model,prompts,Funding,NA,claude-opus-4-6,Anthropic,2,policy_specific_mean,0.85
model,prompts,Funding,NA,claude-opus-4-6,Anthropic,2,trust_multidimensional,2
model,prompts,Funding,NA,claude-opus-4-6,Anthropic,2,trust_post,1.75
model,prompts,Funding,NA,gemini-2.5-flash-lite,Google,2,behavior_mean,0.5
model,prompts,Funding,NA,gemini-2.5-flash-lite,Google,2,belief_post,0.475
model,prompts,Funding,NA,gemini-2.5-flash-lite,Google,2,concern_mean,0.4
model,prompts,Funding,NA,gemini-2.5-flash-lite,Google,2,distrust_post,-1.25
model,prompts,Funding,NA,gemini-2.5-flash-lite,Google,2,donation_ams,0.07500000000000001
model,prompts,Funding,NA,gemini-2.5-flash-lite,Google,2,funding_perceptions,1.25
model,prompts,Funding,NA,gemini-2.5-flash-lite,Google,2,inst_trust_mean,0.225
model,prompts,Funding,NA,gemini-2.5-flash-lite,Google,2,newsletter_signup,0.0035
model,prompts,Funding,NA,gemini-2.5-flash-lite,Google,2,policy_general,0.45
model,prompts,Funding,NA,gemini-2.5-flash-lite,Google,2,policy_role_mean,0.775
model,prompts,Funding,NA,gemini-2.5-flash-lite,Google,2,policy_specific_mean,0.35
model,prompts,Funding,NA,gemini-2.5-flash-lite,Google,2,trust_multidimensional,0.725
model,prompts,Funding,NA,gemini-2.5-flash-lite,Google,2,trust_post,0.675
model,prompts,Funding,NA,gemini-2.5-pro,Google,2,behavior_mean,0.55
model,prompts,Funding,NA,gemini-2.5-pro,Google,2,belief_post,1.8
model,prompts,Funding,NA,gemini-2.5-pro,Google,2,concern_mean,1.4
model,prompts,Funding,NA,gemini-2.5-pro,Google,2,distrust_post,-3.65
model,prompts,Funding,NA,gemini-2.5-pro,Google,2,donation_ams,0.16
model,prompts,Funding,NA,gemini-2.5-pro,Google,2,funding_perceptions,5.75
model,prompts,Funding,NA,gemini-2.5-pro,Google,2,inst_trust_mean,1.5
model,prompts,Funding,NA,gemini-2.5-pro,Google,2,newsletter_signup,0.0125
model,prompts,Funding,NA,gemini-2.5-pro,Google,2,policy_general,1.4
model,prompts,Funding,NA,gemini-2.5-pro,Google,2,policy_role_mean,0.050000000000000044
model,prompts,Funding,NA,gemini-2.5-pro,Google,2,policy_specific_mean,1.05
model,prompts,Funding,NA,gemini-2.5-pro,Google,2,trust_multidimensional,4.1
model,prompts,Funding,NA,gemini-2.5-pro,Google,2,trust_post,3.7
model,prompts,Funding,NA,gemini-3.1-flash-lite,Google,2,behavior_mean,1
model,prompts,Funding,NA,gemini-3.1-flash-lite,Google,2,belief_post,1
model,prompts,Funding,NA,gemini-3.1-flash-lite,Google,2,concern_mean,1.2
model,prompts,Funding,NA,gemini-3.1-flash-lite,Google,2,distrust_post,-1.65
model,prompts,Funding,NA,gemini-3.1-flash-lite,Google,2,donation_ams,0.1
model,prompts,Funding,NA,gemini-3.1-flash-lite,Google,2,funding_perceptions,4.5
model,prompts,Funding,NA,gemini-3.1-flash-lite,Google,2,inst_trust_mean,0.95
model,prompts,Funding,NA,gemini-3.1-flash-lite,Google,2,newsletter_signup,0.015
model,prompts,Funding,NA,gemini-3.1-flash-lite,Google,2,policy_general,1.15
model,prompts,Funding,NA,gemini-3.1-flash-lite,Google,2,policy_role_mean,0.75
model,prompts,Funding,NA,gemini-3.1-flash-lite,Google,2,policy_specific_mean,0.95
model,prompts,Funding,NA,gemini-3.1-flash-lite,Google,2,trust_multidimensional,1.6500000000000001
model,prompts,Funding,NA,gemini-3.1-flash-lite,Google,2,trust_post,1.85
model,prompts,Funding,NA,gemini-3.1-pro-preview,Google,2,behavior_mean,0.3
model,prompts,Funding,NA,gemini-3.1-pro-preview,Google,2,belief_post,0.55
model,prompts,Funding,NA,gemini-3.1-pro-preview,Google,2,concern_mean,0.5
model,prompts,Funding,NA,gemini-3.1-pro-preview,Google,2,distrust_post,-2.2
model,prompts,Funding,NA,gemini-3.1-pro-preview,Google,2,donation_ams,0.045
model,prompts,Funding,NA,gemini-3.1-pro-preview,Google,2,funding_perceptions,4.8
model,prompts,Funding,NA,gemini-3.1-pro-preview,Google,2,inst_trust_mean,0.75
model,prompts,Funding,NA,gemini-3.1-pro-preview,Google,2,newsletter_signup,0.004
model,prompts,Funding,NA,gemini-3.1-pro-preview,Google,2,policy_general,0.6
model,prompts,Funding,NA,gemini-3.1-pro-preview,Google,2,policy_role_mean,-1.25
model,prompts,Funding,NA,gemini-3.1-pro-preview,Google,2,policy_specific_mean,0.5
model,prompts,Funding,NA,gemini-3.1-pro-preview,Google,2,trust_multidimensional,2.2
model,prompts,Funding,NA,gemini-3.1-pro-preview,Google,2,trust_post,2.2
model,prompts,Funding,NA,gpt-4o-mini,OpenAI,2,behavior_mean,4
model,prompts,Funding,NA,gpt-4o-mini,OpenAI,2,belief_post,7.5
model,prompts,Funding,NA,gpt-4o-mini,OpenAI,2,concern_mean,6
model,prompts,Funding,NA,gpt-4o-mini,OpenAI,2,distrust_post,-4
model,prompts,Funding,NA,gpt-4o-mini,OpenAI,2,donation_ams,0.5
model,prompts,Funding,NA,gpt-4o-mini,OpenAI,2,funding_perceptions,10.5
model,prompts,Funding,NA,gpt-4o-mini,OpenAI,2,inst_trust_mean,2.5
model,prompts,Funding,NA,gpt-4o-mini,OpenAI,2,newsletter_signup,0.02
model,prompts,Funding,NA,gpt-4o-mini,OpenAI,2,policy_general,5.5
model,prompts,Funding,NA,gpt-4o-mini,OpenAI,2,policy_role_mean,4.5
model,prompts,Funding,NA,gpt-4o-mini,OpenAI,2,policy_specific_mean,4
model,prompts,Funding,NA,gpt-4o-mini,OpenAI,2,trust_multidimensional,3
model,prompts,Funding,NA,gpt-4o-mini,OpenAI,2,trust_post,0
model,prompts,Funding,NA,gpt-5-mini,OpenAI,2,behavior_mean,0.4
model,prompts,Funding,NA,gpt-5-mini,OpenAI,2,belief_post,0.6
model,prompts,Funding,NA,gpt-5-mini,OpenAI,2,concern_mean,0.5
model,prompts,Funding,NA,gpt-5-mini,OpenAI,2,distrust_post,-1.35
model,prompts,Funding,NA,gpt-5-mini,OpenAI,2,donation_ams,0.12
model,prompts,Funding,NA,gpt-5-mini,OpenAI,2,funding_perceptions,3.25
model,prompts,Funding,NA,gpt-5-mini,OpenAI,2,inst_trust_mean,0.9
model,prompts,Funding,NA,gpt-5-mini,OpenAI,2,newsletter_signup,0.0055
model,prompts,Funding,NA,gpt-5-mini,OpenAI,2,policy_general,0.65
model,prompts,Funding,NA,gpt-5-mini,OpenAI,2,policy_role_mean,-1.65
model,prompts,Funding,NA,gpt-5-mini,OpenAI,2,policy_specific_mean,0.09999999999999998
model,prompts,Funding,NA,gpt-5-mini,OpenAI,2,trust_multidimensional,1.65
model,prompts,Funding,NA,gpt-5-mini,OpenAI,2,trust_post,1.35
model,prompts,High public trust,NA,claude-haiku-4-5,Anthropic,2,behavior_mean,3.35
model,prompts,High public trust,NA,claude-haiku-4-5,Anthropic,2,belief_post,3.5
model,prompts,High public trust,NA,claude-haiku-4-5,Anthropic,2,concern_mean,3.9499999999999997
model,prompts,High public trust,NA,claude-haiku-4-5,Anthropic,2,distrust_post,-5.199999999999999
model,prompts,High public trust,NA,claude-haiku-4-5,Anthropic,2,donation_ams,0.35
model,prompts,High public trust,NA,claude-haiku-4-5,Anthropic,2,funding_perceptions,3.35
model,prompts,High public trust,NA,claude-haiku-4-5,Anthropic,2,inst_trust_mean,5
model,prompts,High public trust,NA,claude-haiku-4-5,Anthropic,2,newsletter_signup,0.018
model,prompts,High public trust,NA,claude-haiku-4-5,Anthropic,2,policy_general,4.15
model,prompts,High public trust,NA,claude-haiku-4-5,Anthropic,2,policy_role_mean,4.2
model,prompts,High public trust,NA,claude-haiku-4-5,Anthropic,2,policy_specific_mean,3.4000000000000004
model,prompts,High public trust,NA,claude-haiku-4-5,Anthropic,2,trust_multidimensional,7
model,prompts,High public trust,NA,claude-haiku-4-5,Anthropic,2,trust_post,7.050000000000001
model,prompts,High public trust,NA,claude-opus-4-6,Anthropic,2,behavior_mean,1
model,prompts,High public trust,NA,claude-opus-4-6,Anthropic,2,belief_post,1.35
model,prompts,High public trust,NA,claude-opus-4-6,Anthropic,2,concern_mean,1.1
model,prompts,High public trust,NA,claude-opus-4-6,Anthropic,2,distrust_post,-2.3
model,prompts,High public trust,NA,claude-opus-4-6,Anthropic,2,donation_ams,0.135
model,prompts,High public trust,NA,claude-opus-4-6,Anthropic,2,funding_perceptions,0.85
model,prompts,High public trust,NA,claude-opus-4-6,Anthropic,2,inst_trust_mean,1.25
model,prompts,High public trust,NA,claude-opus-4-6,Anthropic,2,newsletter_signup,0.01
model,prompts,High public trust,NA,claude-opus-4-6,Anthropic,2,policy_general,1.05
model,prompts,High public trust,NA,claude-opus-4-6,Anthropic,2,policy_role_mean,1.4500000000000002
model,prompts,High public trust,NA,claude-opus-4-6,Anthropic,2,policy_specific_mean,0.75
model,prompts,High public trust,NA,claude-opus-4-6,Anthropic,2,trust_multidimensional,2.5
model,prompts,High public trust,NA,claude-opus-4-6,Anthropic,2,trust_post,2.9
model,prompts,High public trust,NA,gemini-2.5-flash-lite,Google,2,behavior_mean,0.5
model,prompts,High public trust,NA,gemini-2.5-flash-lite,Google,2,belief_post,0.65
model,prompts,High public trust,NA,gemini-2.5-flash-lite,Google,2,concern_mean,0.6000000000000001
model,prompts,High public trust,NA,gemini-2.5-flash-lite,Google,2,distrust_post,-1.5
model,prompts,High public trust,NA,gemini-2.5-flash-lite,Google,2,donation_ams,0.1
model,prompts,High public trust,NA,gemini-2.5-flash-lite,Google,2,funding_perceptions,0.65
model,prompts,High public trust,NA,gemini-2.5-flash-lite,Google,2,inst_trust_mean,0.8999999999999999
model,prompts,High public trust,NA,gemini-2.5-flash-lite,Google,2,newsletter_signup,0.005
model,prompts,High public trust,NA,gemini-2.5-flash-lite,Google,2,policy_general,0.75
model,prompts,High public trust,NA,gemini-2.5-flash-lite,Google,2,policy_role_mean,1.25
model,prompts,High public trust,NA,gemini-2.5-flash-lite,Google,2,policy_specific_mean,0.6000000000000001
model,prompts,High public trust,NA,gemini-2.5-flash-lite,Google,2,trust_multidimensional,1.9
model,prompts,High public trust,NA,gemini-2.5-flash-lite,Google,2,trust_post,2
model,prompts,High public trust,NA,gemini-2.5-pro,Google,2,behavior_mean,0.5
model,prompts,High public trust,NA,gemini-2.5-pro,Google,2,belief_post,2
model,prompts,High public trust,NA,gemini-2.5-pro,Google,2,concern_mean,1.8
model,prompts,High public trust,NA,gemini-2.5-pro,Google,2,distrust_post,-4.5
model,prompts,High public trust,NA,gemini-2.5-pro,Google,2,donation_ams,0.1
model,prompts,High public trust,NA,gemini-2.5-pro,Google,2,funding_perceptions,2.35
model,prompts,High public trust,NA,gemini-2.5-pro,Google,2,inst_trust_mean,1.5
model,prompts,High public trust,NA,gemini-2.5-pro,Google,2,newsletter_signup,0.0125
model,prompts,High public trust,NA,gemini-2.5-pro,Google,2,policy_general,1.6
model,prompts,High public trust,NA,gemini-2.5-pro,Google,2,policy_role_mean,2.75
model,prompts,High public trust,NA,gemini-2.5-pro,Google,2,policy_specific_mean,1.2
model,prompts,High public trust,NA,gemini-2.5-pro,Google,2,trust_multidimensional,4
model,prompts,High public trust,NA,gemini-2.5-pro,Google,2,trust_post,4.5
model,prompts,High public trust,NA,gemini-3.1-flash-lite,Google,2,behavior_mean,0.825
model,prompts,High public trust,NA,gemini-3.1-flash-lite,Google,2,belief_post,1.2
model,prompts,High public trust,NA,gemini-3.1-flash-lite,Google,2,concern_mean,1.1
model,prompts,High public trust,NA,gemini-3.1-flash-lite,Google,2,distrust_post,-1.5
model,prompts,High public trust,NA,gemini-3.1-flash-lite,Google,2,donation_ams,0.11499999999999999
model,prompts,High public trust,NA,gemini-3.1-flash-lite,Google,2,funding_perceptions,0.925
model,prompts,High public trust,NA,gemini-3.1-flash-lite,Google,2,inst_trust_mean,1.35
model,prompts,High public trust,NA,gemini-3.1-flash-lite,Google,2,newsletter_signup,0.01
model,prompts,High public trust,NA,gemini-3.1-flash-lite,Google,2,policy_general,0.875
model,prompts,High public trust,NA,gemini-3.1-flash-lite,Google,2,policy_role_mean,1.225
model,prompts,High public trust,NA,gemini-3.1-flash-lite,Google,2,policy_specific_mean,0.675
model,prompts,High public trust,NA,gemini-3.1-flash-lite,Google,2,trust_multidimensional,1.75
model,prompts,High public trust,NA,gemini-3.1-flash-lite,Google,2,trust_post,2.05
model,prompts,High public trust,NA,gemini-3.1-pro-preview,Google,2,behavior_mean,0.35
model,prompts,High public trust,NA,gemini-3.1-pro-preview,Google,2,belief_post,0.75
model,prompts,High public trust,NA,gemini-3.1-pro-preview,Google,2,concern_mean,0.6000000000000001
model,prompts,High public trust,NA,gemini-3.1-pro-preview,Google,2,distrust_post,-1.65
model,prompts,High public trust,NA,gemini-3.1-pro-preview,Google,2,donation_ams,0.04
model,prompts,High public trust,NA,gemini-3.1-pro-preview,Google,2,funding_perceptions,0.5
model,prompts,High public trust,NA,gemini-3.1-pro-preview,Google,2,inst_trust_mean,0.55
model,prompts,High public trust,NA,gemini-3.1-pro-preview,Google,2,newsletter_signup,0.004
model,prompts,High public trust,NA,gemini-3.1-pro-preview,Google,2,policy_general,0.6000000000000001
model,prompts,High public trust,NA,gemini-3.1-pro-preview,Google,2,policy_role_mean,1.05
model,prompts,High public trust,NA,gemini-3.1-pro-preview,Google,2,policy_specific_mean,0.44999999999999996
model,prompts,High public trust,NA,gemini-3.1-pro-preview,Google,2,trust_multidimensional,1.4
model,prompts,High public trust,NA,gemini-3.1-pro-preview,Google,2,trust_post,1.75
model,prompts,High public trust,NA,gpt-4o-mini,OpenAI,2,behavior_mean,5
model,prompts,High public trust,NA,gpt-4o-mini,OpenAI,2,belief_post,10
model,prompts,High public trust,NA,gpt-4o-mini,OpenAI,2,concern_mean,8
model,prompts,High public trust,NA,gpt-4o-mini,OpenAI,2,distrust_post,-5
model,prompts,High public trust,NA,gpt-4o-mini,OpenAI,2,donation_ams,0.75
model,prompts,High public trust,NA,gpt-4o-mini,OpenAI,2,funding_perceptions,5
model,prompts,High public trust,NA,gpt-4o-mini,OpenAI,2,inst_trust_mean,8.5
model,prompts,High public trust,NA,gpt-4o-mini,OpenAI,2,newsletter_signup,0.05
model,prompts,High public trust,NA,gpt-4o-mini,OpenAI,2,policy_general,6.5
model,prompts,High public trust,NA,gpt-4o-mini,OpenAI,2,policy_role_mean,9.5
model,prompts,High public trust,NA,gpt-4o-mini,OpenAI,2,policy_specific_mean,7.5
model,prompts,High public trust,NA,gpt-4o-mini,OpenAI,2,trust_multidimensional,9
model,prompts,High public trust,NA,gpt-4o-mini,OpenAI,2,trust_post,10
model,prompts,High public trust,NA,gpt-5-mini,OpenAI,2,behavior_mean,0.8
model,prompts,High public trust,NA,gpt-5-mini,OpenAI,2,belief_post,1.25
model,prompts,High public trust,NA,gpt-5-mini,OpenAI,2,concern_mean,0.8
model,prompts,High public trust,NA,gpt-5-mini,OpenAI,2,distrust_post,-2.15
model,prompts,High public trust,NA,gpt-5-mini,OpenAI,2,donation_ams,0.2
model,prompts,High public trust,NA,gpt-5-mini,OpenAI,2,funding_perceptions,0.95
model,prompts,High public trust,NA,gpt-5-mini,OpenAI,2,inst_trust_mean,1.5
model,prompts,High public trust,NA,gpt-5-mini,OpenAI,2,newsletter_signup,0.008
model,prompts,High public trust,NA,gpt-5-mini,OpenAI,2,policy_general,0.95
model,prompts,High public trust,NA,gpt-5-mini,OpenAI,2,policy_role_mean,1.45
model,prompts,High public trust,NA,gpt-5-mini,OpenAI,2,policy_specific_mean,0.8
model,prompts,High public trust,NA,gpt-5-mini,OpenAI,2,trust_multidimensional,2.3
model,prompts,High public trust,NA,gpt-5-mini,OpenAI,2,trust_post,2.55
model,prompts,Interview Prof. Maraun,NA,claude-haiku-4-5,Anthropic,2,behavior_mean,3.35
model,prompts,Interview Prof. Maraun,NA,claude-haiku-4-5,Anthropic,2,belief_post,2.1
model,prompts,Interview Prof. Maraun,NA,claude-haiku-4-5,Anthropic,2,concern_mean,2.8
model,prompts,Interview Prof. Maraun,NA,claude-haiku-4-5,Anthropic,2,distrust_post,-4.35
model,prompts,Interview Prof. Maraun,NA,claude-haiku-4-5,Anthropic,2,donation_ams,0.35
model,prompts,Interview Prof. Maraun,NA,claude-haiku-4-5,Anthropic,2,funding_perceptions,2.8
model,prompts,Interview Prof. Maraun,NA,claude-haiku-4-5,Anthropic,2,inst_trust_mean,5
model,prompts,Interview Prof. Maraun,NA,claude-haiku-4-5,Anthropic,2,newsletter_signup,0.018
model,prompts,Interview Prof. Maraun,NA,claude-haiku-4-5,Anthropic,2,policy_general,3.05
model,prompts,Interview Prof. Maraun,NA,claude-haiku-4-5,Anthropic,2,policy_role_mean,4.6
model,prompts,Interview Prof. Maraun,NA,claude-haiku-4-5,Anthropic,2,policy_specific_mean,2.65
model,prompts,Interview Prof. Maraun,NA,claude-haiku-4-5,Anthropic,2,trust_multidimensional,6.65
model,prompts,Interview Prof. Maraun,NA,claude-haiku-4-5,Anthropic,2,trust_post,6.050000000000001
model,prompts,Interview Prof. Maraun,NA,claude-opus-4-6,Anthropic,2,behavior_mean,0.8
model,prompts,Interview Prof. Maraun,NA,claude-opus-4-6,Anthropic,2,belief_post,1
model,prompts,Interview Prof. Maraun,NA,claude-opus-4-6,Anthropic,2,concern_mean,0.8500000000000001
model,prompts,Interview Prof. Maraun,NA,claude-opus-4-6,Anthropic,2,distrust_post,-1.35
model,prompts,Interview Prof. Maraun,NA,claude-opus-4-6,Anthropic,2,donation_ams,0.1
model,prompts,Interview Prof. Maraun,NA,claude-opus-4-6,Anthropic,2,funding_perceptions,0.65
model,prompts,Interview Prof. Maraun,NA,claude-opus-4-6,Anthropic,2,inst_trust_mean,0.65
model,prompts,Interview Prof. Maraun,NA,claude-opus-4-6,Anthropic,2,newsletter_signup,0.0075
model,prompts,Interview Prof. Maraun,NA,claude-opus-4-6,Anthropic,2,policy_general,0.65
model,prompts,Interview Prof. Maraun,NA,claude-opus-4-6,Anthropic,2,policy_role_mean,1.15
model,prompts,Interview Prof. Maraun,NA,claude-opus-4-6,Anthropic,2,policy_specific_mean,0.525
model,prompts,Interview Prof. Maraun,NA,claude-opus-4-6,Anthropic,2,trust_multidimensional,1.65
model,prompts,Interview Prof. Maraun,NA,claude-opus-4-6,Anthropic,2,trust_post,1.4500000000000002
model,prompts,Interview Prof. Maraun,NA,gemini-2.5-flash-lite,Google,2,behavior_mean,0.5
model,prompts,Interview Prof. Maraun,NA,gemini-2.5-flash-lite,Google,2,belief_post,0.55
model,prompts,Interview Prof. Maraun,NA,gemini-2.5-flash-lite,Google,2,concern_mean,0.55
model,prompts,Interview Prof. Maraun,NA,gemini-2.5-flash-lite,Google,2,distrust_post,-0.75
model,prompts,Interview Prof. Maraun,NA,gemini-2.5-flash-lite,Google,2,donation_ams,0.07500000000000001
model,prompts,Interview Prof. Maraun,NA,gemini-2.5-flash-lite,Google,2,funding_perceptions,0.5
model,prompts,Interview Prof. Maraun,NA,gemini-2.5-flash-lite,Google,2,inst_trust_mean,0.4
model,prompts,Interview Prof. Maraun,NA,gemini-2.5-flash-lite,Google,2,newsletter_signup,0.005
model,prompts,Interview Prof. Maraun,NA,gemini-2.5-flash-lite,Google,2,policy_general,0.5
model,prompts,Interview Prof. Maraun,NA,gemini-2.5-flash-lite,Google,2,policy_role_mean,1.25
model,prompts,Interview Prof. Maraun,NA,gemini-2.5-flash-lite,Google,2,policy_specific_mean,0.4
model,prompts,Interview Prof. Maraun,NA,gemini-2.5-flash-lite,Google,2,trust_multidimensional,1
model,prompts,Interview Prof. Maraun,NA,gemini-2.5-flash-lite,Google,2,trust_post,0.85
model,prompts,Interview Prof. Maraun,NA,gemini-2.5-pro,Google,2,behavior_mean,0.45
model,prompts,Interview Prof. Maraun,NA,gemini-2.5-pro,Google,2,belief_post,1.3
model,prompts,Interview Prof. Maraun,NA,gemini-2.5-pro,Google,2,concern_mean,1.2
model,prompts,Interview Prof. Maraun,NA,gemini-2.5-pro,Google,2,distrust_post,-3.1
model,prompts,Interview Prof. Maraun,NA,gemini-2.5-pro,Google,2,donation_ams,0.14
model,prompts,Interview Prof. Maraun,NA,gemini-2.5-pro,Google,2,funding_perceptions,2.3
model,prompts,Interview Prof. Maraun,NA,gemini-2.5-pro,Google,2,inst_trust_mean,1.3
model,prompts,Interview Prof. Maraun,NA,gemini-2.5-pro,Google,2,newsletter_signup,0.0135
model,prompts,Interview Prof. Maraun,NA,gemini-2.5-pro,Google,2,policy_general,1.2
model,prompts,Interview Prof. Maraun,NA,gemini-2.5-pro,Google,2,policy_role_mean,2
model,prompts,Interview Prof. Maraun,NA,gemini-2.5-pro,Google,2,policy_specific_mean,0.8999999999999999
model,prompts,Interview Prof. Maraun,NA,gemini-2.5-pro,Google,2,trust_multidimensional,3.5
model,prompts,Interview Prof. Maraun,NA,gemini-2.5-pro,Google,2,trust_post,3.1
model,prompts,Interview Prof. Maraun,NA,gemini-3.1-flash-lite,Google,2,behavior_mean,0.85
model,prompts,Interview Prof. Maraun,NA,gemini-3.1-flash-lite,Google,2,belief_post,0.65
model,prompts,Interview Prof. Maraun,NA,gemini-3.1-flash-lite,Google,2,concern_mean,0.85
model,prompts,Interview Prof. Maraun,NA,gemini-3.1-flash-lite,Google,2,distrust_post,-0.85
model,prompts,Interview Prof. Maraun,NA,gemini-3.1-flash-lite,Google,2,donation_ams,0.12
model,prompts,Interview Prof. Maraun,NA,gemini-3.1-flash-lite,Google,2,funding_perceptions,1
model,prompts,Interview Prof. Maraun,NA,gemini-3.1-flash-lite,Google,2,inst_trust_mean,0.675
model,prompts,Interview Prof. Maraun,NA,gemini-3.1-flash-lite,Google,2,newsletter_signup,0.0075
model,prompts,Interview Prof. Maraun,NA,gemini-3.1-flash-lite,Google,2,policy_general,0.7
model,prompts,Interview Prof. Maraun,NA,gemini-3.1-flash-lite,Google,2,policy_role_mean,0.825
model,prompts,Interview Prof. Maraun,NA,gemini-3.1-flash-lite,Google,2,policy_specific_mean,0.6
model,prompts,Interview Prof. Maraun,NA,gemini-3.1-flash-lite,Google,2,trust_multidimensional,1.2
model,prompts,Interview Prof. Maraun,NA,gemini-3.1-flash-lite,Google,2,trust_post,1.1
model,prompts,Interview Prof. Maraun,NA,gemini-3.1-pro-preview,Google,2,behavior_mean,0.275
model,prompts,Interview Prof. Maraun,NA,gemini-3.1-pro-preview,Google,2,belief_post,0.575
model,prompts,Interview Prof. Maraun,NA,gemini-3.1-pro-preview,Google,2,concern_mean,0.4
model,prompts,Interview Prof. Maraun,NA,gemini-3.1-pro-preview,Google,2,distrust_post,-2.075
model,prompts,Interview Prof. Maraun,NA,gemini-3.1-pro-preview,Google,2,donation_ams,0.04
model,prompts,Interview Prof. Maraun,NA,gemini-3.1-pro-preview,Google,2,funding_perceptions,1.075
